host_gal,ID_comp,main_id,ra,dec,otype,radvel,radvel_bibcode,z,J,sep_arcsec,sep_kpc,level,mangaID,PlateIFU,log_mass,e_log_mass,Primary_Ra,Primary_Dec,redshift,vel_disp_ssp_cen,vel_disp_ssp_1Re,Multiple_Ra,Multiple_Dec,Distances,nsa_inclination,u-g,g-r,r-i,i-z,u_band_mag,u_band_mag_error,u_band_abs_mag,u_band_abs_mag_error,g_band_mag,g_band_mag_error,g_band_abs_mag,g_band_abs_mag_error,r_band_mag,r_band_mag_error,r_band_abs_mag,r_band_abs_mag_error,i_band_mag,i_band_mag_error,i_band_abs_mag,i_band_abs_mag_error,B_band_mag,B_band_mag_error,B_band_abs_mag,B_band_abs_mag_error,V_band_mag,V_band_mag_error,V_band_abs_mag,V_band_abs_mag_error,R_band_mag,R_band_mag_error,R_band_abs_mag,R_band_abs_mag_error,vel_ssp_1,e_vel_ssp_1,vel_ssp_2,e_vel_ssp_2,log_Mass_gas
2MASXJ21193641+0042153,C1,2MASSJ21193809+0042087,319.90873438081,0.7023980727200001,AGN,10109.525332286426,2009ApJS..182..543A,0.03431,15.647000312805176,25.648596821407263,18.148801843122506,1,1-179947,8615-6104,11.2461460713399,0.059840071785479,319.90185238132,0.7042434155499999,0.0346836,212.207165527344,181.430402671658,"[319.877542658006, 319.890245084287, 319.889143700923, 319.901867496495, 319.923069051377, 319.908740133349, 319.886524062455]","[0.721365937137585, 0.721383404436377, 0.740455674230345, 0.704238846690842, 0.690919339234851, 0.702388757199766, 0.668900941310837]","[0.012702438290777496, 0.02233835846772576, 0.029749537722244368, 0.05476904068196117, 0.03651596672921268, 0.05322820129383719, 0.019104044608627597, 0.020712709282530276, 0.044782497519990735, 0.02651157225530843, 0.05261420852961626, 0.03838689321610335, 0.06003980253309765, 0.04281483780232883, 0.07160266970501236, 0.025038274866383266, 0.007117300643624084, 0.038525167420611996, 0.018353894418009616, 0.04266551373708694, 0.040186908552133964]",44.1616872238475,1.7815,0.7821,0.39,0.2289,16.9312014341132,0.0519117719723455,-18.9119267478985,0.0519117719723459,15.1123702331892,0.0500348024684408,-20.7307579488224,0.0500348024684412,14.4332201357463,0.050018170719798,-21.4099080462654,0.0500181707197984,14.0557302262598,0.0500227786827384,-21.7873979557519,0.0500227786827387,15.4444195558356,0.0500480928198214,-20.3987086261761,0.0500480928198217,14.7152991867185,0.0500295311873188,-21.1278289952932,0.0500295311873191,14.4332201357463,0.050018170719798,-21.4099080462654,0.0500181707197984,255.495434103685,34.3104477985411,253.203006306948,129.450360181845,8.83932303947432
2MASXJ23395759+0008060,C1,SDSSJ233958.84+000718.2,354.995193,0.121737,G,17313.5064564229,2015ApJS..219...12A,0.05952,,51.75643470913117,62.729016004827194,3,1-29679,8654-6102,10.9828140496786,0.098196771340915,354.99002829713,0.13515407848000002,0.0601839,182.67822265625,183.43219024286,"[354.990013636098, 354.99797655022, 354.951576112993, 354.990016147081, 355.003913901769, 355.0156699119, 354.995193427158, 354.9762130057, 354.96540755173, 354.987512714462, 354.966865578414, 354.979018389954]","[0.0858809412900553, 0.180857171418084, 0.15702484734897, 0.135190139471632, 0.160740061771404, 0.115392611708267, 0.121736837515449, 0.0953907384254624, 0.0930090606552372, 0.165120233642311, 0.140929002692053, 0.132082507509273]","[0.09530945541050308, 0.08086345621953346, 0.04930919824551036, 0.07613872408285681, 0.039104771817510944, 0.036228104139618356, 0.016759881889173673, 0.025617756998046245, 0.07927874911674411, 0.059717012975034366, 0.047491895717866016, 0.05216301606880099, 0.046355645016910425, 0.02097499091663411, 0.06781344723237476, 0.0591858061931874, 0.08819389456508238, 0.0936911427363617, 0.0188982292643785, 0.050617696752510107, 0.0523295297140177, 0.044208491138877495, 0.05246948591483819, 0.07642812376848959, 0.056104489419091005, 0.06637574756679897, 0.06549297400143386, 0.036837136213085944, 0.02220008937098535, 0.037083674055872914, 0.029085152825665043, 0.032404594657674535, 0.01441511576504213, 0.04212504048209131, 0.04883468414216936, 0.030034608569840807, 0.02385127629013735, 0.011428387385742452, 0.046846504687415996, 0.039966212977990405, 0.07097798042208828, 0.07791166475904877, 0.016976008090769573, 0.042012573418714054, 0.037961058004478514, 0.0214367821391664, 0.044237115431443506, 0.05502116145268028, 0.05714598980484673, 0.055081487193857435, 0.040272654280621246, 0.032471115410183986, 0.041382164495611655, 0.04405805723154475, 0.0342170457320223, 0.01920064363951575, 0.01106481922579165, 0.07063912457910812, 0.04648771783257314, 0.03679886002734499, 0.07542320259032562, 0.04794211808653326, 0.04137619081325602, 0.031804400353942344, 0.03411223969324546, 0.015031676730995326]",56.2290577249872,1.0804,0.5704,315.0,232.0,17.1460897090337,0.0520571392903282,-19.9700233855808,0.0520571392962664,16.0957284854071,0.0503280337265814,-21.0203846092075,0.0503280337327237,15.5741395080554,0.0501741284396058,-21.5419735865591,0.0501741284457669,15.2470687753216,0.0504978720092276,-21.869044319293,0.0504978720153492,16.3034717845555,0.0503501289983778,-20.8126413100591,0.0503501290045173,15.8545134533765,0.0502780164397265,-21.261599641238,0.0502780164458749,15.5741395080554,0.0501741284396058,-21.5419735865591,0.0501741284457669,433.45099709876,2.31799236467845,174.426755582904,166.288138726406,10.7517352539435
2MFGC12649,C1,LEDA214411,235.89904,43.842238,G,10887.248372218115,2015ApJS..219...12A,0.037,14.055000305175781,69.53723694706942,53.031698403883325,2,1-247769,9035-1902,10.2483128341015,0.0945037421413592,235.910615,43.82482,0.0370026,0.0,172.976188765847,"[235.966640300661, 235.910362037979, 235.88796685043, 235.962399091357, 235.899039595771, 235.910615071735, 235.930713445484, 235.945671559131, 235.926606083294]","[43.8506814984512, 43.8573654095219, 43.8696952999104, 43.8270450432834, 43.8422379650042, 43.8248200989179, 43.7949285787968, 43.7910834542223, 43.7959964720056]","[0.056673781572288806, 0.08093847303464913, 0.024013951554456743, 0.0681259756531615, 0.061706063413822905, 0.06632591479127206, 0.06317922916007819, 0.0677730822491148, 0.025565027329309424, 0.060226070211343054, 0.01889543000806609, 0.032546294234405804, 0.06566991410401439, 0.07510033210525785, 0.06348240307419414, 0.08578579649200324, 0.029605927270359957, 0.05026654545916604, 0.08612394542048225, 0.09751746350658, 0.08321362599274006, 0.06515558726102084, 0.05183179589442924, 0.04511593338842553, 0.03966164674054049, 0.04738304764989637, 0.020913481364750946, 0.056933388964323685, 0.0692193902034953, 0.053834811312895484, 0.03602009997909781, 0.04865304208229979, 0.03296231058434573, 0.01544442122158982, 0.004243915652477334, 0.019688324271775644]",55.0962150383751,1.9764,1.1444,0.6676,0.3775,18.4656858891973,0.228243995146203,-17.5049424255607,0.228244004405083,16.9617186202373,0.158756395290494,-19.0089096945207,0.158756408601982,16.1725026656659,0.144564902770562,-19.7981256490921,0.144564917388798,15.6585503444889,0.125472696600621,-20.3120779702691,0.125472713443199,17.2950232822294,0.168440075690235,-18.6756050325287,0.168440088236441,16.5434929836742,0.149444672918509,-19.4271353310839,0.149444687059419,16.1725026656659,0.144564902770562,-19.7981256490921,0.144564917388798,0.0,42.2865291524518,0.0,0.0,9.94153738346022
2MFGC6259,C1,[BKD2008]WR529,118.38201918735,14.043689037840002,PoG,8588.34670202881,2008A&A...485..657B,0.02907,,81.07372335786616,48.82900239903051,2,1-458686,11743-12701,10.4394745923697,0.0778247184564754,118.373071,14.022909,0.029437074,100.155919392904,79.0543466121831,"[118.351837969899, 118.373070873307, 118.372320790317, 118.382069688089]","[14.0012522631457, 14.0229088638865, 13.9773682270608, 14.0437124096003]","[0.03032893903156016, 0.031464155987110665, 0.0521231313493942, 0.045546813576605664, 0.022666410870426448, 0.06705662953506727]",75.128261392327,1.217674,0.670056,0.364437,0.279231,18.1004716470226,0.0837098548066638,-17.3884348121852,0.0837098548082987,16.8255035238492,0.0522037350037591,-18.6634029353585,0.0522037350063808,16.1207041892335,0.0512082113872378,-19.3682022699743,0.0512082113899104,15.7415241915156,0.051858401851896,-19.7473822676921,0.0518584018545351,17.081619460704,0.0527067850544941,-18.4072869985037,0.0527067850570907,16.4695334963518,0.0520797003238655,-19.0193729628559,0.0520797003264934,16.1207041892335,0.0512082113872378,-19.3682022699743,0.0512082113899104,0.0,0.0,0.0,0.0,9.72590371877455
6dFGSgJ015746.2-011230,C1,SDSSJ015746.26-011127.5,29.442777,-1.190982,G,12502.23998752893,2015ApJS..219...12A,0.04261,,62.39182133095643,53.26783603080564,2,1-35362,12079-6101,11.1567743058395,0.0808972385751219,29.442674512449994,-1.20831275858,0.042000726,187.762313842773,156.527763549818,"[29.4315452886851, 29.426822138558, 29.4529015752429, 29.4048067797115, 29.4172339601081, 29.4757341510018, 29.447713960587, 29.4562334512597, 29.4521453126202, 29.4292522195962, 29.442670235827, 29.4427766329684]","[-1.16705218162515, -1.16765369558414, -1.24683871445754, -1.22893809277151, -1.2489324144005, -1.17447475058419, -1.21983515798475, -1.16720380206488, -1.1782352204863, -1.18272882645302, -1.2083145757287, -1.19098204428831]","[0.004761298789826618, 0.08259528919346988, 0.06741523463243668, 0.08312151734048415, 0.04480792433036605, 0.055203881606725035, 0.024688628152806497, 0.02343973857142291, 0.01584346423310418, 0.042735811868580366, 0.026434474110291865, 0.08336908438853435, 0.06511876353064022, 0.08184230750911202, 0.04938533945024759, 0.0562083022867414, 0.029414753424359816, 0.027445069025957648, 0.015269736885948392, 0.043640226410709235, 0.028262302545172723, 0.051318043746363576, 0.03572901270474038, 0.07588062851116417, 0.02749733456168598, 0.07970458374257984, 0.06860766224130102, 0.06833278687757584, 0.0398596233178678, 0.05676690988997141, 0.023541616554797896, 0.08942565426299691, 0.04386216584272596, 0.08034814992006394, 0.0693665478160647, 0.052276914836758115, 0.04311578323799052, 0.0536877208755369, 0.09469010526756184, 0.04213882722760116, 0.09055675780630495, 0.07884729393940004, 0.06728561226772829, 0.047925076325617336, 0.06332987867498373, 0.05331695443689966, 0.020812111445069205, 0.023886699857407528, 0.0472091062788009, 0.0473112698254591, 0.03686039528214391, 0.05331642661775312, 0.041835292286741536, 0.04144533411801577, 0.01257628621545538, 0.029272502011155048, 0.011764568412152274, 0.031128977566436455, 0.04329037449724445, 0.027321983122774028, 0.02332994219430501, 0.03153640264893178, 0.015819408189231873, 0.028890720405831124, 0.01584377990565579, 0.017332858001028212]",67.8760202137981,1.686252,0.785366,0.381567,0.276968,17.2160398823208,0.0524766454103908,-19.0975674452701,0.0524766454104451,15.4521564200824,0.050101636069779,-20.8614509075086,0.0501016360698359,14.7947556387735,0.0500512558853759,-21.5188516888174,0.0500512558854329,14.381733201899,0.0500632842132965,-21.9318741256919,0.0500632842133534,15.780774848579,0.0501183490824241,-20.532832479012,0.050118349082481,15.0666029104952,0.0500935630742584,-21.2470044170958,0.0500935630743153,14.7947556387735,0.0500512558853759,-21.5188516888174,0.0500512558854329,592.013858072982,32.0745250354197,0.0,243.400103946929,9.04289874319972
FIRSTJ140057.7+425120,C1,LEDA2207577,210.24509999999998,42.84519722222222,G,9758.989588581046,2003AJ....125.2373W,0.0331,13.156999588012695,39.36434065932276,25.997530419521482,2,1-251307,8332-9102,10.857797255862,0.0847183734951907,210.24083979207998,42.85567621018,0.0323317,176.881652832031,161.655167827842,[210.240962050527],[42.8556620845247],,68.5942507514774,1.4474,0.7395,0.4185,291.0,17.722831942682,0.065998264592347,-17.9843766113867,0.0659982645965732,16.2121007248031,0.0504462014684795,-19.4951078292656,0.0504462014740085,15.4780076453772,0.0502418381619512,-20.2292009086916,0.0502418381675027,15.0552067273355,0.05031738902094,-20.6520018267332,0.0503173890264832,16.5025705327298,0.0505456932817711,-19.2046380213389,0.0505456932872893,15.8245299463424,0.0504399732219465,-19.8826786077263,0.0504399732274762,15.4780076453772,0.0502418381619512,-20.2292009086916,0.0502418381675027,276.916168265842,48.4108290809313,0.0,0.0,9.89729705064147
FIRSTJ160301.6+393843,C1,LEDA214450,240.75697500000004,39.62889444444445,G,9196.06039615062,2009ApJS..182..543A,0.03116,,58.830940407448516,37.185988587588426,2,1-569214,8314-12701,10.5861000227624,0.0706339433021586,240.75614366383,39.64522382701,0.0309273,9.73747437841752,9.93416361055113,"[240.70808494839, 240.725762491016, 240.721093448997, 240.756978733287, 240.760291460539, 240.755887775151, 240.75547865805, 240.727516384121]","[39.6610451574953, 39.6810129426445, 39.6783157502953, 39.6288925118203, 39.6458212863571, 39.6452807416119, 39.6468453940434, 39.6035259032372]","[0.026668482466372653, 0.02162162028401114, 0.058518328970146555, 0.05438093565945402, 0.05033514730769219, 0.04947521599172226, 0.0607128100566647, 0.0053921053350074, 0.06075354385402018, 0.049302154198073274, 0.04673674073839189, 0.04528213732368076, 0.07750688625620628, 0.06107708350871997, 0.05091536404149136, 0.047978713313532546, 0.04661250823802131, 0.07506514050197265, 0.01724985707662386, 0.0164245019820051, 0.01801544353696017, 0.03887794811185444, 0.004436736820926068, 0.004920555288914586, 0.053507990687981996, 0.0016172550923500685, 0.05048170318713584, 0.05156032434915096]",37.4277652545327,0.7838,0.3404,0.1262,151.0,16.2544304071384,0.0508864663358435,-19.3106055411222,0.0508864663391147,15.4596094396758,0.0501187532896464,-20.1054265085848,0.0501187532929677,15.0533231896601,0.0500863844758308,-20.5117127586006,0.0500863844791542,14.8751659904351,0.0501582479248615,-20.6898699578256,0.0501582479281802,15.599024580907,0.0501176094642584,-19.9660113673536,0.0501176094675798,15.2744871748877,0.0501341545993631,-20.2905487733729,0.0501341546026833,15.0533231896601,0.0500863844758308,-20.5117127586006,0.0500863844791542,52.4645196780149,2.76874531902427,0.0,0.0,10.7697295892728
FIRSTJ160451.7+303133,C1,FIRSTJ160456.2+303133,241.234174,30.525764,rG,16140.617545570782,2020ApJS..249....3A,0.05537,13.763999938964844,57.64502524890334,64.47441015559308,3,1-268822,9030-3702,11.0159467808165,0.0761126253564295,241.21558702956003,30.52599691643,0.0553681,105.438339233398,91.3188044341984,"[241.198521825324, 241.268028148739, 241.244643445337, 241.234173600118, 241.233759709146, 241.215585253719, 241.235254631737, 241.171254546704]","[30.5533577302484, 30.5370636096546, 30.5523198723455, 30.5257644991505, 30.5263268144354, 30.5260019548876, 30.4913576108528, 30.5312659041108]","[0.071390667181332, 0.04613329580303017, 0.04508254039407601, 0.04441147223344124, 0.03224126291233014, 0.07206465064123879, 0.03509349320650178, 0.027921280495230915, 0.035690339876723, 0.03591106686967869, 0.053596804422113495, 0.056241814899152164, 0.0969471167204121, 0.028544798202747898, 0.028179687240868657, 0.03920473542097552, 0.061681011236197986, 0.07634919790667288, 0.0006982150215605899, 0.018589863019284253, 0.034423866599960634, 0.06315910654094162, 0.01817735854829658, 0.035001142734981484, 0.0626999995113372, 0.03983861198908053, 0.04464214091948105, 0.07542335682663577]",31.395426207246,0.9976,0.5023,0.2361,0.2263,16.7310033232139,0.0510791090751928,-20.1889980649312,0.0510791090764027,15.887847046829,0.0501999820164851,-21.0321543413161,0.0501999820177162,15.3897993266837,0.0501229683628254,-21.5302020614614,0.0501229683640584,15.1822065707854,0.0504346807162756,-21.7377948173597,0.050434680717501,16.0641318233951,0.0502064278492423,-20.85586956475,0.0502064278504733,15.6522198072956,0.0501690475725263,-21.2677815808495,0.0501690475737581,15.3897993266837,0.0501229683628254,-21.5302020614614,0.0501229683640584,0.0,0.0,52.3957864495836,16.9404247569588,11.0032669852519
FIRSTJ160456.2+303133,C1,2MASXJ16045171+3031338,241.21557,30.52599,G,16608.0,ned,0.055397,nan,57.6872755872212,66.36467114120379,2,1-268822,9030-3702,11.0159467808165,0.0761126253564295,241.234174,30.525764,0.0553681,105.438339233398,91.3188044341984,"[241.198521825324, 241.268028148739, 241.285096242803, 241.244643445337, 241.234173600118, 241.233759709146, 241.215585253719, 241.288074578938, 241.235254631737]","[30.5533577302484, 30.5370636096546, 30.5377734468319, 30.5523198723455, 30.5257644991505, 30.5263268144354, 30.5260019548876, 30.5136773676706, 30.4913576108528]","[0.071390667181332, 0.0879659005037403, 0.04613329580303017, 0.04508254039407601, 0.04441147223344124, 0.03224126291233014, 0.09795012431923282, 0.07206465064123879, 0.01708284823429243, 0.027921280495230915, 0.035690339876723, 0.03591106686967869, 0.053596804422113495, 0.030802202483866045, 0.056241814899152164, 0.042988688256891075, 0.05231950269679241, 0.0525971965140505, 0.07050067819553137, 0.024279446391559243, 0.06810738596725924, 0.028544798202747898, 0.028179687240868657, 0.03920473542097552, 0.05813352331844961, 0.061681011236197986, 0.0006982150215605899, 0.018589863019284253, 0.05523960775717108, 0.034423866599960634, 0.01817735854829658, 0.05576839233810547, 0.035001142734981484, 0.07352957038343659, 0.03983861198908053, 0.0573421168664086]",31.395426207246,0.9976,0.5023,0.2361,0.2263,16.7310033232139,0.0510791090751928,-20.1889980649312,0.0510791090764027,15.887847046829,0.0501999820164851,-21.0321543413161,0.0501999820177162,15.3897993266837,0.0501229683628254,-21.5302020614614,0.0501229683640584,15.1822065707854,0.0504346807162756,-21.7377948173597,0.050434680717501,16.0641318233951,0.0502064278492423,-20.85586956475,0.0502064278504733,15.6522198072956,0.0501690475725263,-21.2677815808495,0.0501690475737581,15.3897993266837,0.0501229683628254,-21.5302020614614,0.0501229683640584,0.0,0.0,52.3957864495836,16.9404247569588,11.0032669852519
IC1781,C1,SDSSJ020654.96-003207.6,31.729018000000007,-0.53547,G,12835.00606526714,2015ApJS..219...12A,0.04377,,70.49611300075735,62.09284659069136,2,1-35652,12081-6102,10.9152785382265,0.0678489627867813,31.71996785583999,-0.51810433067,0.043344226,104.505322383,81.3734366619058,"[31.7431230619503, 31.7290177422985, 31.7031464849042, 31.7488359351266, 31.7555843850828, 31.7231178362865, 31.7213674137295, 31.7199642576081, 31.6983946980625, 31.6964230856414, 31.6817587541819]","[-0.526675362419538, -0.535470166554859, -0.562753403031601, -0.502429165156422, -0.502191025779367, -0.559610428778405, -0.516729411744668, -0.518107693100063, -0.521699878896866, -0.496897829878923, -0.507858419007912]","[0.016622533569168624, 0.05384934286255041, 0.024910138531337507, 0.027473028863264526, 0.0385347589835781, 0.023921332829383912, 0.024692816285877814, 0.04500424393725277, 0.05538582157429166, 0.06418454352296425, 0.03759916158384323, 0.03852880143974515, 0.04258271620720762, 0.024850777677408013, 0.020242119900577282, 0.01958114065900564, 0.033576653503048545, 0.050499869299197, 0.05473408956401144, 0.07567390261408781, 0.08010951824585313, 0.020217150224293736, 0.04949959617245737, 0.04770824765185948, 0.041327609682513824, 0.0661978897920073, 0.058914296197193676, 0.006752650381459094, 0.06269862452522999, 0.030967995095382044, 0.03285407130344299, 0.053997025886828164, 0.05270391314798564, 0.06729654523727051, 0.0659626002482334, 0.0371774904353231, 0.039014532932118914, 0.06042562081964699, 0.059397620107504184, 0.07404284654119339, 0.042916728684461704, 0.04162237531985867, 0.045259732168492904, 0.06815775651187109, 0.06624835234041994, 0.0019668519506172585, 0.02350428064901901, 0.03186708557531638, 0.04058990543587482, 0.02186663434984811, 0.03168667031143071, 0.03955639153746895, 0.024880291216693745, 0.021641179280622286, 0.018307843434129032]",22.1428675065992,1.03545,0.497293,0.216983,0.169713,16.6212984009202,0.0516661983013406,-19.7452940883639,0.0516661983016476,15.5334633783532,0.050162422754297,-20.833129110931,0.0501624227546133,15.0563621459765,0.0500968407210985,-21.3102303433076,0.0500968407214152,14.7707678047653,0.0501202435463044,-21.5958246845189,0.0501202435466209,15.7419147856262,0.0501648976002674,-20.6246777036579,0.0501648976005837,15.2783695838983,0.0501682418565157,-21.0882229053859,0.0501682418568319,15.0563621459765,0.0500968407210985,-21.3102303433076,0.0500968407214152,135.028126403481,10.977141352945,0.0,65.459832659238,10.7139948819647
IC2218,C1,LEDA1707313,120.40348088055998,24.438892090779998,G,12631.377919286715,2015ApJS..219...12A,0.04306,14.583000183105469,32.418667616887205,28.419050994427806,0,1-556677,9499-12705,11.2316062419417,0.0769125736862226,120.41037571557999,24.43243534007,0.0431542,163.618268330892,124.252851152276,"[120.403480004286, 120.410377734898]","[24.4388846062421, 24.4324421757609]",[0.00943841078259309],60.0912464644155,1.4567,0.7581,0.3618,0.3035,17.1375841450486,0.05319602820131,-19.2284078187046,0.0531960282013733,15.6014430047629,0.0501312329799781,-20.7645489589903,0.0501312329800453,14.9607065053394,0.0500727451776164,-21.4052854584138,0.0500727451776836,14.5734235206924,0.0501038342985841,-21.7925684430608,0.0501038342986513,15.909460125635,0.0501494864524548,-20.4565318381182,0.0501494864525219,15.2322747955761,0.0501271135571443,-21.1337171681771,0.0501271135572115,14.9607065053394,0.0500727451776164,-21.4052854584138,0.0500727451776836,471.33592774225,40.3558509693877,0.0,222.570238751515,9.65481193542681
IC4228,C1,LEDA1739649,200.377249,25.52183,QSO,10095.049049872085,2012ApJS..203...21A,0.03426,,52.161334968530475,35.67459112747438,1,1-522568,9878-6101,11.1108803885973,0.0620225842156061,200.39205806905997,25.51623238026,0.0334975,211.891487121582,179.740072126796,"[200.377248891293, 200.392056845981, 200.38983639432]","[25.5218303662827, 25.5162390878063, 25.4930267280293]","[0.015828389590933262, 0.031433975394276836, 0.023318320093774013]",37.3700038256727,1.4849,0.6983,0.3467,0.2272,16.557847112006,0.0506516773607411,-19.2184167514706,0.0506516773607415,14.8990245757399,0.0500277644673303,-20.8772392877368,0.0500277644673306,14.2571307002984,0.0500161389270056,-21.5191331631783,0.0500161389270059,13.8923319520664,0.0500204612074376,-21.8839319114102,0.050020461207438,15.2080053592023,0.0500367230374148,-20.5682585042743,0.0500367230374152,14.5286349525277,0.0500239545102959,-21.2476289109489,0.0500239545102963,14.2571307002984,0.0500161389270056,-21.5191331631783,0.0500161389270059,275.848594856812,1.77302715897662,0.0,146.523885476657,9.30288389839176
IC4572,C1,2MASSJ15415513+2807214,235.47974297815,28.12256349495,G,9466.058589435432,2015ApJS..219...12A,0.03209,13.66100025177002,43.00753054348822,29.172346768187317,2,1-593975,9888-12701,11.3019874847852,0.0624513448753592,235.47581731033995,28.13399739712,0.0332197,187.230044841766,154.122318589704,"[235.438900175467, 235.4797426837, 235.469380221499]","[28.1337838915844, 28.1225701611262, 28.1175866223372]","[0.04235396356365896, 0.03451644154860233, 0.011498533894759607]",52.7070591634996,1498.0,0.7359,0.3892,0.2795,16.86455871959,0.0510429609192182,-18.9107131871268,0.0510429609192185,15.0287062908589,0.0500302319407509,-20.7465656158579,0.0500302319407512,14.355301132255,0.0500149827892796,-21.4199707744618,0.0500149827892798,13.9766692248283,0.0500175709124448,-21.7986026818885,0.0500175709124451,15.3671282133048,0.0500417997155723,-20.408143693412,0.0500417997155725,14.6379165783862,0.0500249135766579,-21.1373553283306,0.0500249135766582,14.355301132255,0.0500149827892796,-21.4199707744618,0.0500149827892798,296.786097209972,37.4135757891552,0.0,0.0,9.60666479594252
IC4614,C1,LEDA2075499,249.45309336861993,36.13396182163,G,9445.74514264114,2009ApJS..182..543A,0.03202,,70.89825976692336,47.60686345446065,2,1-211519,12667-12705,10.9128835080331,0.062867866923018,249.44659130048,36.1149810701,0.032882314,120.006317401754,78.3897279138585,"[249.436279083284, 249.399857630163, 249.446586366547, 249.447582821359, 249.44556590598, 249.39623654128, 249.401214790512, 249.424391107053, 249.47467573857, 249.453086205556]","[36.0737248406202, 36.1316275134011, 36.114981849002, 36.1172459634778, 36.1197366630311, 36.1092233560847, 36.1034461199304, 36.0796381979846, 36.0730532082398, 36.1339670835163]","[0.06840498346331574, 0.04252506118607317, 0.04496512681238679, 0.046939672744479174, 0.05351214600748616, 0.04596584679341814, 0.013277491261082398, 0.038402528916801675, 0.0625428428216882, 0.04960496897823074, 0.0498449882424421, 0.04722963900649627, 0.022694901404430447, 0.02821405362869813, 0.05748721949953447, 0.09501946416776327, 0.05327996646667436, 0.0024736888551063793, 0.004863085051702875, 0.050678053880319936, 0.046815093261816876, 0.04173491597266736, 0.050468046691074006, 0.02006706347989088, 0.0032049230740847146, 0.051969247707997455, 0.04837799051800512, 0.04418370330610961, 0.05183652938351816, 0.01760349661180515, 0.05043724660066459, 0.047248314655358926, 0.04534599220090303, 0.055015700528747755, 0.016095333885891756, 0.007626232556020082, 0.0408406801323678, 0.08637700658521871, 0.06200109979269414, 0.033225875395329306, 0.07949993692206893, 0.060184490667262135, 0.05071396510567672, 0.06144132551640934, 0.06462668285595781]",10.8542518401198,1.316299,0.624851,0.311197,0.210066,17.2018594240861,0.0553646589456676,-18.5066473712875,0.0553646589457487,15.6747185783984,0.0501887781795912,-20.0337882169752,0.0501887781796806,15.0750204050664,0.0501126215120823,-20.6334863903072,0.050112621512172,14.7140793794115,0.0501258002778253,-20.9944274159621,0.0501258002779149,15.9695744702014,0.050257599911695,-19.7389323251722,0.0502575999117843,15.3292931605136,0.0501760427952859,-20.37921363486,0.0501760427953754,15.0750204050664,0.0501126215120823,-20.6334863903072,0.050112621512172,97.2500497338042,5.26939903612343,0.0,0.0,9.95325819410253
IC731,C1,LEDA 2347856,176.30966250000003,49.60243333333334,G,6927.232608703698,2015ApJS..219...12A,0.02338,,120.87588921366014,58.28721294993701,2,1-174951,10507-9101,10.0611006701841,0.073274028177579,176.32535,49.570434,0.023501,19.0944721500079,19.7541663065424,"[176.392477429352, 176.328402764185, 176.31974872833, 176.325349885084, 176.323416624564, 176.309662041555]","[49.5580706328125, 49.5975195382586, 49.5498364548659, 49.5704341256065, 49.5714874218179, 49.6024321644929]","[0.07524479289066023, 0.07319334422474422, 0.06825659787537165, 0.07035200768408019, 0.09394857076614203, 0.048462034402355754, 0.02725691929290299, 0.0265053329483407, 0.019373914968664772, 0.0213456552235139, 0.02195945884442565, 0.053554177439914336, 0.002201574242921385, 0.03563681982397121, 0.03386392849292842]",45.7525495391769,0.9596,0.4328,0.1618,0.1581,17.0736069554254,0.0564191383863887,-17.9022550026672,0.0564191384052534,16.1906895927383,0.0505901629628964,-18.7851723653544,0.0505901629839346,15.772840512177,0.0505790468563258,-19.2030214459157,0.0505790468773687,15.5924050106947,0.0510686144975141,-19.383456947398,0.0510686145183552,16.3394237107393,0.0505950130756749,-18.6364382473534,0.0505950130967111,15.9814260235212,0.0507543758741812,-18.9944359345714,0.0507543758951514,15.772840512177,0.0505790468563258,-19.2030214459157,0.0505790468773687,117.139397059381,1.72800229275721,0.0,77.5678593748159,9.98873059997463
IC910,C1,LEDA1684573,205.28932158635,23.277905961800002,G,8084.322773786223,2012ApJS..203...21A,0.02734,13.963000297546387,26.49715057973606,14.29532597357401,0,1-568584,8311-6104,10.8439621254111,0.0593601420050126,205.28268864141003,23.282035201140005,0.0263526,170.721845626831,156.076216666322,"[205.282723426896, 205.289291243429]","[23.2820589174967, 23.2779290976776]",[0.007758326220859314],33.6796796078727,1.1569,0.5738,0.2942,0.1922,16.0891408886084,0.0504089650868885,-19.2405644440807,0.0504089650870704,14.9640348020388,0.0500359809929293,-20.3656705306502,0.0500359809931126,14.3725976109911,0.0500201789371892,-20.957107721698,0.0500201789373725,14.1177253416786,0.0500245426446313,-21.2119799910105,0.0500245426448146,15.1751358872252,0.0500436375924792,-20.1545694454639,0.0500436375926624,14.6823842057748,0.0500330718621865,-20.6473211269143,0.0500330718623698,14.3725976109911,0.0500201789371892,-20.957107721698,0.0500201789373725,4.33740866537294,6.57014991957497,7.90966839951666,11.9794261472181,10.3271602461091
